P1 Number of NaNs,P2 Number of NaNs,Prior,P1 Alg,P2 Alg,Time Horizon,Agent Alg,Market Share for P1,P1 Regret Mean,P1 Regret Std,P2 Regret Mean,P2 Regret Std,Abs Average Delta Regret,Memory Size
209,64,Needle In Haystack High,DynamicEpsilonGreedy,DynamicGreedy,800,HardMax,0.25218250000000003,0.07540049358198872,0.087195194231594872,0.050718449353334319,0.086845566310851996,0.11007287289527756,100
194,64,Needle In Haystack High,DynamicEpsilonGreedy,DynamicGreedy,1000,HardMax,0.25881799999999999,0.074466000301054894,0.08740188337625808,0.050666504877067628,0.086828478973739298,0.10772061031855427,100
7,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,200,HardMaxWithRandom,0.23741000000000001,0.092331349074409472,0.056567029206649813,0.040378854262070774,0.071381064783360176,0.096788193820345578,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,400,HardMaxWithRandom,0.25674999999999998,0.083235141147102884,0.054252392992899086,0.03853992394005773,0.068990880252423892,0.093375851715660207,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,600,HardMaxWithRandom,0.26918999999999998,0.076159051266636454,0.053651244049590575,0.037263742646877478,0.067794050786005977,0.089080969701465867,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,800,HardMaxWithRandom,0.28221750000000001,0.070207725242141542,0.05321878122136562,0.036279686146594596,0.066686161879568676,0.085032666297198939,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.29608400000000001,0.064712296162153252,0.052203485160605675,0.035553240354181885,0.065886818891083096,0.080751290599133024,100
1,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,200,HardMaxWithRandom,0.25813999999999998,0.097217462101850172,0.062956980412043659,0.062008333333333311,0.092493250129100993,0.1160387310982699,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,400,HardMaxWithRandom,0.28354499999999994,0.086104099757641342,0.058910582661189093,0.062004123711340293,0.092495930425540621,0.11590048069664681,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,600,HardMaxWithRandom,0.30171666666666663,0.077354015279490679,0.057002695957474814,0.061936115942029094,0.092409290490873833,0.11461184409130371,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,800,HardMaxWithRandom,0.31914750000000003,0.069761106707847437,0.055581569163353897,0.061852088772846002,0.092334020252136745,0.1124814611433501,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.33555399999999996,0.064195862436498746,0.055293383818811818,0.061801666666666664,0.092306854491479184,0.10996784390440349,100
2,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,200,HardMaxWithRandom,0.22995999999999997,0.094589139947353115,0.094361313782242162,0.032239840319350593,0.063477553423593028,0.10209526235357219,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,400,HardMaxWithRandom,0.24868499999999999,0.091506367419757734,0.093701662453643059,0.030051654757826354,0.060154574799497831,0.10075008807990762,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,600,HardMaxWithRandom,0.26279666666666662,0.089306045733944114,0.093629727373313834,0.028769148517219761,0.058361940458759615,0.099797805446159557,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,800,HardMaxWithRandom,0.27544000000000007,0.086923130664691622,0.093761979969411227,0.027774123826231161,0.057267943030001822,0.098347990467064203,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.28904199999999997,0.08515785152937104,0.093991903916376587,0.026785707919729347,0.055927372131483688,0.097289475394535446,100
2,0,Needle In Haystack High,ThompsonSampling,ThompsonSampling,200,HardMaxWithRandom,0.14088000000000001,0.10728667675453214,0.060257902697012894,0.013937076064317058,0.023413057579788944,0.097888607176451578,100
0,0,Needle In Haystack High,ThompsonSampling,ThompsonSampling,400,HardMaxWithRandom,0.147035,0.097687341101067596,0.057078499193911267,0.011734782026368575,0.020593777583307184,0.09030184557933485,100
0,0,Needle In Haystack High,ThompsonSampling,ThompsonSampling,600,HardMaxWithRandom,0.15307666666666669,0.09164360358016771,0.056943901903832507,0.010311627714645838,0.01932400051958268,0.085604307124451676,100
0,0,Needle In Haystack High,ThompsonSampling,ThompsonSampling,800,HardMaxWithRandom,0.16035250000000001,0.085874959368911472,0.056105218849313875,0.0092648473894580332,0.018089442459669567,0.080952849776526253,100
0,0,Needle In Haystack High,ThompsonSampling,ThompsonSampling,1000,HardMaxWithRandom,0.168956,0.080566374384392597,0.055943128222529538,0.0086448058078952179,0.017875767227325805,0.076493842767795223,100
1,1,Needle In Haystack High,DynamicGreedy,DynamicGreedy,200,HardMaxWithRandom,0.28421000000000002,0.090724947216921967,0.092788518039524578,0.067588082607085237,0.094367742858979975,0.10153678658968786,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicGreedy,400,HardMaxWithRandom,0.31258999999999998,0.084101356319975229,0.091909450905735574,0.067648236543833298,0.094477651320706499,0.10067240882509372,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicGreedy,600,HardMaxWithRandom,0.3371966666666667,0.080208452465278718,0.091772185615874358,0.067397935907359055,0.094303983511906095,0.10013393533606774,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicGreedy,800,HardMaxWithRandom,0.35564250000000003,0.077551069605349743,0.091557848361161751,0.067260556665106358,0.094278818378422044,0.099062607889292761,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicGreedy,1000,HardMaxWithRandom,0.36929800000000002,0.075555957894677131,0.091481313342887047,0.067198945380800526,0.094274617442749467,0.09782858609468599,100
3,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicEpsilonGreedy,200,HardMaxWithRandom,0.20448,0.098349245924668136,0.088742352007032232,0.031866982003440562,0.062690580965284917,0.10021238416997374,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicEpsilonGreedy,400,HardMaxWithRandom,0.21466499999999999,0.093085420413476824,0.086947082224930583,0.029899159123803393,0.059653586890095103,0.098482987669651259,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicEpsilonGreedy,600,HardMaxWithRandom,0.2302733333333333,0.087821108921113389,0.08585934896594867,0.028473326311326961,0.057419613833103726,0.095359599138480342,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicEpsilonGreedy,800,HardMaxWithRandom,0.24556500000000001,0.083578717817086673,0.085591411240614035,0.027690232748826767,0.056444965956582716,0.091812683615719898,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.256268,0.080639803343561592,0.085554785564835673,0.027043345901289557,0.055811705416258378,0.089289357406112643,100
2,0,Needle In Haystack High,DynamicGreedy,ThompsonSampling,200,HardMaxWithRandom,0.15565000000000001,0.096260101095324332,0.094237229603097203,0.012976149720174166,0.017110160592642545,0.095091375331086928,100
0,0,Needle In Haystack High,DynamicGreedy,ThompsonSampling,400,HardMaxWithRandom,0.18222500000000003,0.092447969342455902,0.092829263089010211,0.010682120052328017,0.014653966663791113,0.092745267655745312,100
0,0,Needle In Haystack High,DynamicGreedy,ThompsonSampling,600,HardMaxWithRandom,0.20030000000000001,0.088296749579961128,0.092506036200679334,0.0093859847107506701,0.013963655655573552,0.089269703042367921,100
0,0,Needle In Haystack High,DynamicGreedy,ThompsonSampling,800,HardMaxWithRandom,0.213585,0.085184429496122455,0.091953194836397106,0.0085643538306816973,0.013497156639728228,0.086668792528653241,100
0,0,Needle In Haystack High,DynamicGreedy,ThompsonSampling,1000,HardMaxWithRandom,0.22503799999999999,0.082101642279215042,0.091584342309208311,0.0079235068720614494,0.013054530859209174,0.083783084382436326,100
1,1,Needle In Haystack High,DynamicEpsilonGreedy,ThompsonSampling,200,HardMaxWithRandom,0.16589999999999999,0.098191248780753082,0.089054407105733438,0.017186689871500672,0.029743033430067196,0.09830876947023505,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,ThompsonSampling,400,HardMaxWithRandom,0.184945,0.093128453117291454,0.086693972592918472,0.014396029089367733,0.027441800151806094,0.093124312874276596,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,ThompsonSampling,600,HardMaxWithRandom,0.20312333333333332,0.087772701687913957,0.085408152345183105,0.012998674884904976,0.026568361959775029,0.087934308204289297,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,ThompsonSampling,800,HardMaxWithRandom,0.21519000000000002,0.084026779360380777,0.084858265856255499,0.011998714617549056,0.026191076828040654,0.084382553157144907,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,ThompsonSampling,1000,HardMaxWithRandom,0.224332,0.080618587820305093,0.084567498826874463,0.011200841473356151,0.025758291577876121,0.081081385805666151,100
1,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicGreedy,200,HardMaxWithRandom,0.28093999999999997,0.087809395630865941,0.087050916824272892,0.06559371727748689,0.093888076458179495,0.11103675593141644,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicGreedy,400,HardMaxWithRandom,0.31683000000000006,0.080026935332129789,0.083910917998274576,0.065596907216494943,0.093892563245889904,0.11168449271828149,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicGreedy,600,HardMaxWithRandom,0.34379333333333334,0.075393449399751067,0.082112737240458519,0.065597927461140015,0.093894009633030809,0.11168565647940346,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicGreedy,800,HardMaxWithRandom,0.35917250000000001,0.070910229611391346,0.080192630625088676,0.065585420796539992,0.093876544187701277,0.11079297008944314,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicGreedy,1000,HardMaxWithRandom,0.36932799999999999,0.067158288530289822,0.078973655587254096,0.065577210103812095,0.093864941609193495,0.10904909851458026,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,200,SoftMax,0.38862000000000002,0.075547456392239615,0.048647062444436999,0.033503049946725753,0.064198499927211966,0.079065530924263397,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,400,SoftMax,0.41058499999999998,0.056143377745280408,0.041973832011651543,0.031092267957591208,0.061173529293099521,0.065021143789501981,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,600,SoftMax,0.43164333333333332,0.044027830514605397,0.036593621477012672,0.02953728674782571,0.059498140995301367,0.054583082698477156,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,800,SoftMax,0.44874249999999999,0.035769648721072897,0.032419765363546217,0.028455028857482183,0.058105937849469921,0.046871457279128864,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,SoftMax,0.46076400000000001,0.029958251499059976,0.02877842146976849,0.027669683085688186,0.057025546998024375,0.041225342377275043,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,200,SoftMax,0.44427,0.070781271560265591,0.048653476147672785,0.066143448275862021,0.093888682375673882,0.097739792745574317,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,400,SoftMax,0.47308499999999998,0.050631512539715387,0.040055341796794042,0.065787730144689346,0.093628873832457937,0.090567708811419498,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,600,SoftMax,0.49590666666666672,0.039291034238283229,0.035156459909770718,0.06556535615779592,0.093596441551429391,0.085704788576920543,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,800,SoftMax,0.51131249999999995,0.032071390227418603,0.031083902519990127,0.065432549997775979,0.09361103251477039,0.082135864405639913,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,1000,SoftMax,0.52304600000000001,0.027213133195928593,0.028302494760541252,0.065361969117177274,0.093637915193026139,0.079364402472559978,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,200,SoftMax,0.41728999999999994,0.074854368608496147,0.091764309010481174,0.035250935165684255,0.066004475615415545,0.081137059335442657,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,400,SoftMax,0.42718,0.069001995571676744,0.090829895301391114,0.032690004634957914,0.062685558429334279,0.07770810462529848,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,600,SoftMax,0.43231000000000008,0.066198107048594232,0.090483474909103287,0.030600732358054165,0.059575345316726799,0.076969198768032931,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,800,SoftMax,0.43533500000000003,0.064382125998985629,0.090088840832437928,0.029004207417928335,0.057376861610714348,0.075812869943404471,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,1000,SoftMax,0.43721000000000004,0.062981263102539778,0.089820403142508207,0.027255996748254085,0.054473036696672521,0.074192177441354146,100
0,0,Needle In Haystack High,ThompsonSampling,ThompsonSampling,200,SoftMax,0.36684,0.076968529292047394,0.049717031240242661,0.014721926231889828,0.020923881639853984,0.065591064691754686,100
0,0,Needle In Haystack High,ThompsonSampling,ThompsonSampling,400,SoftMax,0.38527,0.058648588229225626,0.044774474007208499,0.01204333429768091,0.016556255899478862,0.04988670927046171,100
0,0,Needle In Haystack High,ThompsonSampling,ThompsonSampling,600,SoftMax,0.40412666666666669,0.04660930344738326,0.039871011768457268,0.010331185647537872,0.013967857561282992,0.039390329853559024,100
0,0,Needle In Haystack High,ThompsonSampling,ThompsonSampling,800,SoftMax,0.418265,0.037852268589841059,0.034089253358642428,0.0090975898322663961,0.012275944302420124,0.031623867577235301,100
0,0,Needle In Haystack High,ThompsonSampling,ThompsonSampling,1000,SoftMax,0.43048000000000003,0.03166341829168464,0.030016217752251221,0.0082660552260274359,0.011345599372979022,0.026046994536977466,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicGreedy,200,SoftMax,0.45856999999999992,0.079084433281100083,0.092693176533058239,0.073426354679802894,0.096283717656105106,0.092036442072750801,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicGreedy,400,SoftMax,0.47408,0.074178490618633838,0.092767834623937312,0.072902572274736233,0.095925302808825622,0.089994845288948425,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicGreedy,600,SoftMax,0.48548666666666668,0.072103312555792901,0.093083597795967532,0.072074139891956976,0.09538496745355167,0.089141038412369505,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicGreedy,800,SoftMax,0.490705,0.070984454060078556,0.093300132865890437,0.071618656224080118,0.095321990136038287,0.08845887436409873,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicGreedy,1000,SoftMax,0.49263599999999996,0.070211500958195908,0.093321744463923301,0.07126950236480431,0.095254140004338642,0.087995267228608301,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicEpsilonGreedy,200,SoftMax,0.41719000000000006,0.075131971007675824,0.083308774929040999,0.036656076197666851,0.067330438901209003,0.078450080711490386,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicEpsilonGreedy,400,SoftMax,0.432695,0.064321859280073765,0.078914523149346327,0.033881577852640135,0.063775891720075029,0.068115696668120188,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicEpsilonGreedy,600,SoftMax,0.44256666666666666,0.056439911208749194,0.074259322108365167,0.031580364783108682,0.060444719857389417,0.061960969098916366,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicEpsilonGreedy,800,SoftMax,0.44877499999999998,0.051106531525534495,0.070873536929974099,0.029404816248510563,0.057313717099876399,0.057292907572762231,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicEpsilonGreedy,1000,SoftMax,0.45576799999999995,0.046674589548937814,0.067578150976858042,0.027470221325379022,0.054233898820092573,0.052899020217998589,100
0,0,Needle In Haystack High,DynamicGreedy,ThompsonSampling,200,SoftMax,0.36618000000000001,0.085169938864558509,0.09300447778214746,0.014114153953998987,0.021505386566380961,0.085779461299282503,100
0,0,Needle In Haystack High,DynamicGreedy,ThompsonSampling,400,SoftMax,0.37957000000000002,0.079760721108237218,0.093428487897609561,0.011656253485392423,0.018534933820829151,0.081405958133114464,100
0,0,Needle In Haystack High,DynamicGreedy,ThompsonSampling,600,SoftMax,0.38530333333333339,0.076859848437739631,0.093406723466572514,0.010159501377437898,0.016992035105353184,0.078911987171272152,100
0,0,Needle In Haystack High,DynamicGreedy,ThompsonSampling,800,SoftMax,0.38859500000000002,0.074813116215183675,0.093415414327575372,0.0089213631632770723,0.015163023700961231,0.076874610523473733,100
0,0,Needle In Haystack High,DynamicGreedy,ThompsonSampling,1000,SoftMax,0.39163999999999999,0.073614109654598803,0.093566515873593631,0.0080472584177383646,0.013229726080415944,0.075539183455945028,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,ThompsonSampling,200,SoftMax,0.37148000000000003,0.079412170229836668,0.084510893771033338,0.014720978540289392,0.020109904815287537,0.075152334297545226,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,ThompsonSampling,400,SoftMax,0.38611499999999999,0.068176555333025773,0.07996951373630172,0.012206146203426972,0.017430435267162241,0.064984253046075399,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,ThompsonSampling,600,SoftMax,0.39674999999999999,0.060236178975397424,0.076258568000806826,0.010590901384820727,0.014867495545531163,0.057101486333894586,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,ThompsonSampling,800,SoftMax,0.40736,0.055002633361306022,0.073680414749826978,0.0093238059175207305,0.012496653495331134,0.051637565138162603,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,ThompsonSampling,1000,SoftMax,0.41588800000000004,0.051028883689661762,0.071910882814191737,0.0083680777959193754,0.010471773929336901,0.047500066772917481,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicGreedy,200,SoftMax,0.43687999999999999,0.074744750500724738,0.082240791499780794,0.066399999999999931,0.094186198564333107,0.093637220552251932,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicGreedy,400,SoftMax,0.46537499999999998,0.064381621126654298,0.078630678129131104,0.066155401258038954,0.093911722882869836,0.0923898466209091,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicGreedy,600,SoftMax,0.48210333333333333,0.05677603754277908,0.073838241723516773,0.065676778616874473,0.093568987091820099,0.090854822270361915,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicGreedy,800,SoftMax,0.49387000000000003,0.05029268561434843,0.068992604053142934,0.065405896683872339,0.09349537926666622,0.08918844074271208,100
0,0,Needle In Haystack High,DynamicEpsilonGreedy,DynamicGreedy,1000,SoftMax,0.50148599999999999,0.04570149037365643,0.065930599852677213,0.065188599579164688,0.093454874428813423,0.087646033100548332,100
