P1 Number of NaNs,P2 Number of NaNs,Prior,P1 Alg,P2 Alg,Time Horizon,Agent Alg,Market Share for P1,P1 Regret Mean,P1 Regret Std,P2 Regret Mean,P2 Regret Std,Abs Average Delta Regret,Memory Size
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.2669316273490604,0.06116662222970308,0.091158320977697826,0.025603600614007922,0.045646472727512308,0.074825415570214146,10
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.43356417433026795,0.059889284074462167,0.090623299820681277,0.018455762696709923,0.034015449978614574,0.069423248714021182,10
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.091630547780887667,0.074795014584844915,0.093206657102158155,0.049984256682839102,0.068300386031765234,0.095768598219572385,25
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.25047740903638543,0.06965261036140942,0.093438059162491136,0.031053204516304656,0.056265899083851774,0.089698067738118753,25
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.41588324670131954,0.066669216999368133,0.092621980804713441,0.02679429412986296,0.052694017162491079,0.084893354457931058,25
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.095633746501399441,0.065047983402996043,0.083805345522325506,0.054858767661541678,0.06981175253332926,0.1035175347174285,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.28959136345461811,0.052684034390701524,0.085043589985887846,0.038017674230890412,0.06258159987757643,0.082898426216464094,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.46773130747700914,0.051336022289410678,0.086049397546006587,0.030689683675661307,0.05909594415866453,0.076121728847760264,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,SoftMax,0.1054138344662135,0.024518505819218821,0.015014849402914343,0.048367123897693862,0.069023508963232783,0.04631403377709075,10
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,SoftMax,0.31197121151539381,0.010231742241127665,0.004781019313144029,0.023979672840433116,0.036179079570809937,0.018282737584018126,10
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,SoftMax,0.51521311475409826,0.0067165989547446729,0.0029648264198044159,0.017314242102310404,0.027065860797994303,0.01183411732058638,10
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,SoftMax,0.10375849660135945,0.028331188768431645,0.027555333508444239,0.041244993063040393,0.06268290313444011,0.046279362737639176,25
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,SoftMax,0.31699960015993606,0.011520486077032696,0.014651297996159615,0.023454740055439575,0.041703683691505553,0.020450343886772197,25
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,SoftMax,0.52404798080767678,0.0072947313259014478,0.0067552626003311083,0.016911205297081729,0.028919987998161149,0.012662249056961627,25
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,1000,SoftMax,0.10234146341463414,0.030957931737575901,0.022250698552286896,0.040202781794485498,0.059776042962974431,0.042679967077101484,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,3000,SoftMax,0.31473330667732902,0.011804601672468164,0.0059359427723887394,0.026772640244257306,0.049122620346440347,0.022278207773366886,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicEpsilonGreedy,5000,SoftMax,0.52346101559376257,0.0076769077925787762,0.0035702080682886812,0.019222030173699479,0.03478177874405973,0.014026265219366573,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,1000,SoftMax,0.10451499400239904,0.024862524273929824,0.01946138856388422,0.056141537563862268,0.086402250622109461,0.066728530648061682,10
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,3000,SoftMax,0.32940903638544577,0.009454173598147585,0.0056326828036477004,0.052899890412277675,0.086445333561894391,0.056680474537931284,10
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,5000,SoftMax,0.55064854058376644,0.0060960767869381507,0.0032633615831312917,0.052144541285697871,0.086709287536369278,0.05460642364916854,10
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,1000,SoftMax,0.11617433026789285,0.025707047028155447,0.025144230498782175,0.094507203870402026,0.097211423923194942,0.097117976575372661,25
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,3000,SoftMax,0.36194322271091561,0.0095763876497179951,0.006607362066821932,0.088617966665252235,0.09713913389791097,0.089425415332694241,25
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,5000,SoftMax,0.60934186325469797,0.0061308437090515817,0.0037100272531212725,0.087609144634460651,0.097858761005798517,0.088126689408124639,25
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,1000,SoftMax,0.10531147540983607,0.02783162211213714,0.024666819464367846,0.067447302253945254,0.092000096195534856,0.078529314404082201,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,3000,SoftMax,0.34167772890843667,0.010137410682961279,0.0062228111167049452,0.066134284812388172,0.093203179125579586,0.069971086038517524,100
0,0,Needle In Haystack High,ThompsonSampling,DynamicGreedy,5000,SoftMax,0.57863894442223107,0.0065922072492825201,0.0036959480508297862,0.065532633400019802,0.093018497557155522,0.068068144163465946,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,1000,SoftMax,0.094571771291483434,0.069885162665772327,0.09044034813230338,0.04834750799938372,0.067694685751261377,0.084532161386956253,10
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,3000,SoftMax,0.27345701719312288,0.063343737182708623,0.090408840746029007,0.0252662096448085,0.040636919828019848,0.072078948238656987,10
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,5000,SoftMax,0.45222710915633746,0.062220779351513412,0.091002807528079863,0.01896751307527858,0.031620908589942598,0.06941965196884281,10
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,1000,SoftMax,0.092348660535785665,0.07688621383749851,0.095005291135601549,0.033851884527825712,0.050369914690059289,0.079573251660850303,25
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,3000,SoftMax,0.25595041983206718,0.07463170885199058,0.095520063065439156,0.016692727434048465,0.026683231555964162,0.078007727385801293,25
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,5000,SoftMax,0.42178488604558179,0.074164617894835277,0.095871097481162279,0.012810882164324853,0.019317474476861957,0.077136330980582146,25
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,1000,SoftMax,0.098429428228708551,0.063114686597361261,0.089568791756365507,0.047433033449758806,0.065615807606455398,0.08688491070391971,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,3000,SoftMax,0.27684766093562579,0.057730129142364771,0.087991994339333732,0.02451573515904568,0.04056757294803344,0.070055540580730241,100
0,0,Needle In Haystack High,DynamicGreedy,DynamicEpsilonGreedy,5000,SoftMax,0.45410795681727306,0.055069895255073345,0.087046111711738927,0.018796269288815753,0.034614940152959295,0.063764815492503249,100
28,14,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.093911235505797677,0.10078257884759462,0.2035735355693046,0.08246358581899961,0.14459149144611097,0.19422286228502852,10
22,14,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.30589844062375038,0.077850608936218799,0.19504084529376298,0.069761179675393636,0.13266853667688028,0.15641520534393255,10
21,12,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.50734106357457021,0.076034061891014401,0.19622556796308846,0.065780691226693069,0.13329038254747816,0.14979340745095313,10
39,25,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.079849660135945619,0.1443536816368024,0.26482354471951863,0.059102936755610368,0.12057091731054038,0.25425916859075565,25
38,22,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.24243262694922033,0.14060680833268777,0.26828469191950455,0.071736923172528499,0.15428927849257765,0.26984221979362277,25
37,22,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.40829268292682924,0.13629198121813724,0.26821382727289056,0.07136533026049631,0.15440473308474695,0.26466194083101069,25
42,34,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.092441423430627737,0.10459247023386661,0.19499815650968388,0.10153981429678563,0.20389586533679355,0.31036262156533795,100
40,34,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.27797201119552184,0.099687115707122895,0.19464615952033579,0.097664572361924301,0.2050245102900948,0.30286945338478888,100
40,34,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.46349780087964809,0.098781442258975075,0.19507631510792486,0.096913025673558154,0.20527809471372929,0.30330923499447043,100
17,12,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,HardMax,0.095628948420631743,0.072577814993943737,0.15560760491465153,0.090129744241018911,0.19497635594798302,0.17777250383087018,10
11,11,Heavy Tail,ThompsonSampling,DynamicGreedy,3000,HardMax,0.30302439024390243,0.066869997562450545,0.1538613442103291,0.088037788141506562,0.19802777270287331,0.16674598716944092,10
11,11,Heavy Tail,ThompsonSampling,DynamicGreedy,5000,HardMax,0.5202463014794082,0.063212668115736656,0.15399327029277843,0.085784758817543438,0.19770586922672223,0.1615719581217378,10
38,27,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,HardMax,0.084622151139544188,0.084254012473746101,0.16126803244830404,0.089765684587033268,0.1905308055092263,0.24178005016465129,25
37,27,Heavy Tail,ThompsonSampling,DynamicGreedy,3000,HardMax,0.26347381047580964,0.073424730769868413,0.15828891085666696,0.088855741306285208,0.19091401618508427,0.23290096767209126,25
36,27,Heavy Tail,ThompsonSampling,DynamicGreedy,5000,HardMax,0.44445421831267479,0.069945261978543255,0.1576695692754016,0.088556896088347103,0.19104058217229355,0.23119218627784693,25
49,35,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,HardMax,0.08215753698520592,0.089965273373753221,0.16282280670853266,0.089765623146884702,0.18910086138023691,0.27701616288532654,100
48,35,Heavy Tail,ThompsonSampling,DynamicGreedy,3000,HardMax,0.2463846461415434,0.085703706301089894,0.16463451813953642,0.088745061193107225,0.18950420706957069,0.27909861856734369,100
48,35,Heavy Tail,ThompsonSampling,DynamicGreedy,5000,HardMax,0.41600959616153538,0.081929320635271821,0.1648851143279956,0.088545491112983238,0.18958833899744931,0.27571033178951732,100
10,6,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMax,0.10088764494202318,0.10003050047188032,0.20346576132033897,0.089632504730305415,0.16527957645850086,0.17689502896923184,10
9,5,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMax,0.30179448220711719,0.08309021320453884,0.19039632348212418,0.078635859454368837,0.16303100573029009,0.15394688049210523,10
5,4,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMax,0.50949380247900844,0.08848743400879501,0.19608249117167212,0.065093404440429548,0.15431731855359798,0.14443733203217243,10
19,25,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMax,0.11047261095561775,0.094360514562294009,0.19618704283736926,0.081997176374975458,0.1749193492805666,0.18454536893677712,25
19,22,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMax,0.31583686525389854,0.091647315227216836,0.19683336908735785,0.071820851126752169,0.16992320419084325,0.1780453896676828,25
18,18,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMax,0.51907077169132354,0.09060051592948043,0.1961903655028831,0.076996417217912075,0.18039885844633896,0.179187094817572,25
27,34,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMax,0.10792163134746101,0.12406321115244763,0.25645705228112892,0.1194788396344536,0.22945573921731155,0.31904190507246544,100
26,32,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMax,0.33196961215513798,0.12822777674508967,0.25948107017558719,0.11694036858374331,0.22816022849595122,0.31550206618130616,100
26,31,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMax,0.56440143942423038,0.12813305194802199,0.25952711410580726,0.11753779548295004,0.22729332492456908,0.31119628858344567,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.10556577369052379,0.024832527046072757,0.051357421897131314,0.049009711946824727,0.075418894262081163,0.051209805043543589,10
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.36101879248300678,0.00533751039060583,0.0046355954455184062,0.037905056695318018,0.060461703603051864,0.033435359816272103,10
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.60733466613354659,0.0034293687415029592,0.0026954700321187505,0.029761204445173849,0.050354980795859636,0.026585708963620648,10
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.095373050779688134,0.050243572332302727,0.073152193360543072,0.044216286238621776,0.061291892339320905,0.069195918891670052,25
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.35420871651339464,0.0059475881386326845,0.0055198511927108413,0.028751991014091174,0.036824933257358541,0.024395764244328526,25
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.61486605357856849,0.0038325860029080725,0.0038406610480880808,0.024529811994164898,0.028587713353861649,0.021163543328838214,25
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.10463174730107958,0.06010640291266349,0.074859946859251736,0.070879901257709668,0.088509872319530003,0.10423063920559165,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.33083566573370654,0.017507624656895555,0.02975571372612389,0.045458511064826138,0.062883407826085799,0.047160316335979349,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.59662694922031201,0.0049987758196030343,0.0091714842052874369,0.03527736789864834,0.051552863820044058,0.032954923690213613,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.11048380647740903,0.017825922612125688,0.023429290940768795,0.056158934416379556,0.10655170780671532,0.063256072082954515,10
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,3000,HardMaxWithRandom,0.34274610155937624,0.0061100736945061277,0.0055974352575883677,0.04919347192823479,0.10121894355780445,0.050242775920635085,10
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,5000,HardMaxWithRandom,0.57843262694922037,0.0040927994198721226,0.0046573713663536206,0.048659087816960482,0.10088793237846588,0.049266227803843654,10
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.10245501799280286,0.039457287845381696,0.06160680365639918,0.057407118228686306,0.10627185390762681,0.088861158309852556,25
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,3000,HardMaxWithRandom,0.3229092363054778,0.0087389910234810329,0.016089960065212142,0.051006912849825461,0.10477685622635642,0.056921902076433065,25
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,5000,HardMaxWithRandom,0.55198240703718515,0.0044017530643607446,0.0043151992467999663,0.050617782869965301,0.10425701457210661,0.053214148107728683,25
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.090850059976009576,0.06011310812117325,0.071237941904254823,0.054756261415439308,0.096616126868126206,0.099230490380961919,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,3000,HardMaxWithRandom,0.28713954418232701,0.021679677585356112,0.02763145815534539,0.040627351435331388,0.088522407490510213,0.057706042991682943,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,5000,HardMaxWithRandom,0.50970651739304285,0.0086018656652972307,0.012954706718035999,0.036750296024399554,0.087671818179414995,0.042373063082550871,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.11257097161135544,0.026103093046679054,0.070298053271347138,0.03995859114536468,0.06625978659634077,0.047069384308790797,10
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.33106277489004393,0.023309583607716896,0.069643169273314917,0.023999286400268827,0.027727484465811792,0.036502375135582452,10
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.5412123150739705,0.022983365476771163,0.06975988237139287,0.021098964673058985,0.020854602138990513,0.035206289709067105,10
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.10212075169932025,0.055447503215616534,0.093703005158775457,0.053688791248498992,0.087923923136267776,0.081890620458790961,25
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.31280127948820469,0.04932077144202008,0.093273228625376861,0.036258853289234401,0.073384559167873786,0.067546573629712545,25
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.5146629348260694,0.048281461836047111,0.092325057558436813,0.025599698670860045,0.037085438157826535,0.059983669140602602,25
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.10953698520591765,0.060792480105412057,0.093148912483651994,0.059621012629719521,0.090696842192320479,0.081337384190585824,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.33802319072371045,0.046651749144144564,0.08633436386804795,0.036572383324332769,0.046409072907895019,0.060255312171242532,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.5712722910835667,0.04272236411689935,0.085029884328869917,0.028316775665975513,0.033233599001468932,0.055245073659671282,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,SoftMax,0.10590803678528589,0.014747866091973651,0.010748969670951512,0.034784220124156266,0.049315776202802343,0.02783096271595719,10
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,3000,SoftMax,0.31960015993602564,0.0060385712337286818,0.004594195539325714,0.024804595346707582,0.035763955649734801,0.020336333852711996,10
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,5000,SoftMax,0.53189284286285476,0.0039613878549745974,0.0029815002201735237,0.020028278351860149,0.019621884588350298,0.01655910749626658,10
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,SoftMax,0.10456297481007597,0.015808350059574421,0.016142113987571968,0.033554797429289296,0.045399504270380926,0.027401031209086459,25
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,3000,SoftMax,0.31758016793282695,0.0065004293275120204,0.0074227114025175569,0.023989076771446433,0.026440607027875828,0.019943486661571724,25
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,5000,SoftMax,0.53062614954018394,0.0042830510672013326,0.0044025032106436582,0.020889625336302398,0.017080329538797828,0.01776017121868545,25
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,1000,SoftMax,0.10428308676529388,0.016215059173622429,0.011981269692910943,0.046363712423345159,0.075214337221989266,0.038567478070495841,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,3000,SoftMax,0.31944502199120356,0.0067873428566356886,0.0054403680294948875,0.026757905883423701,0.029958768684712589,0.022035873962955192,100
0,0,Heavy Tail,ThompsonSampling,DynamicEpsilonGreedy,5000,SoftMax,0.52893722510995589,0.0045188663737149078,0.0036480209054079549,0.022201814517314018,0.023246379572049412,0.018714948064750884,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,SoftMax,0.10661655337864853,0.013314473558554012,0.014125676968102288,0.036386062327358845,0.070376331314567844,0.037999244121630978,10
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,3000,SoftMax,0.322797281087565,0.0056072541446081552,0.0068228112515184517,0.034016568471695451,0.070884530759004985,0.034592494673035851,10
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,5000,SoftMax,0.5416441423430628,0.003683038191211263,0.0041425580794511706,0.033596316944741085,0.071030792041409302,0.03399296378562263,10
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,SoftMax,0.10523630547780886,0.01735204942400104,0.021695499056312493,0.045172063160668699,0.09392286056289656,0.051947618483377395,25
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,3000,SoftMax,0.32226629348260688,0.0066714472511531257,0.0063996493987379041,0.04009114470416246,0.090281636090569273,0.042426953345581199,25
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,5000,SoftMax,0.54217193122750906,0.0043126389340630653,0.0039188325043601124,0.038234928703894583,0.085551786285763889,0.039632641235809951,25
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,1000,SoftMax,0.10260695721711317,0.013102101391354622,0.0089826955830978137,0.041648206515418715,0.088507199861618577,0.045715969181266761,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,3000,SoftMax,0.3217896841263494,0.0054755570485452701,0.0046817196508239425,0.038724146881026419,0.088654660993329304,0.040059045714098102,100
0,0,Heavy Tail,ThompsonSampling,DynamicGreedy,5000,SoftMax,0.54326589364254296,0.0036151867257245393,0.0032905854509771839,0.038311079692142758,0.088799570609380235,0.039159487918311482,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,SoftMax,0.10461895241903241,0.023232994218834457,0.0560794110570738,0.03384265300744628,0.055811487893991853,0.038775735847154776,10
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,3000,SoftMax,0.30533066773290679,0.0207748214630286,0.055544854472537361,0.020396367883219812,0.013871476190470597,0.031593969824922449,10
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,5000,SoftMax,0.50785125949620169,0.020342775827752235,0.055610295892286644,0.018334832448579017,0.010279714955210245,0.031265409902449713,10
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,SoftMax,0.10205837664934025,0.023727124695037887,0.056496535469163563,0.027560652146288486,0.027871535211426667,0.030028450051312734,25
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,3000,SoftMax,0.30289484206317474,0.022002410145976078,0.055021255378328533,0.020080940938295384,0.013341434370172583,0.03088199321830977,25
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,5000,SoftMax,0.50011195521791274,0.02164216435079273,0.054672345105267722,0.018145942702032566,0.010016446181173656,0.030884013834937402,25
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,1000,SoftMax,0.098715713714514208,0.045156304899893959,0.092533247471768054,0.029397917911100621,0.038220396126479129,0.054370618782729106,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,3000,SoftMax,0.29058776489404237,0.041475107884096335,0.091075740588604057,0.022680046027565577,0.021512497088571225,0.052124370121418739,100
0,0,Heavy Tail,DynamicGreedy,DynamicEpsilonGreedy,5000,SoftMax,0.48208236705317881,0.040850526127752237,0.091170094872681101,0.020764657658478854,0.019330197710028401,0.051712906022594825,100
7,8,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.09996321471411436,0.050803249371704419,0.063162583375775239,0.058885325279285514,0.083601643963618744,0.086669051473209288,10
4,7,Uniform,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.30818712514994001,0.033177174301814341,0.05907142883539452,0.041784337573706122,0.070891367573319042,0.062065477046518019,10
3,6,Uniform,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.51642223110755681,0.030842767936153363,0.059578749022707302,0.036044192153017483,0.065707193644681361,0.056582083434156376,10
20,18,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.10201839264294282,0.038748856434343587,0.057020935132713731,0.0525685295518575,0.077669832296753213,0.079287792914312011,25
17,15,Uniform,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.28565373850459813,0.030567772664416921,0.056150598939021322,0.043490108908628804,0.072427633807083738,0.067563742451623221,25
14,14,Uniform,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.48261655337864839,0.02783728685133445,0.054045202661868207,0.041783894829555024,0.073290055563552337,0.064293452141523572,25
33,34,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMax,0.10372491003598561,0.044369763943657665,0.075312690388282505,0.067868667525498486,0.090823890926466921,0.1189243112541141,100
32,34,Uniform,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMax,0.3185749700119952,0.038566189253681375,0.076333456156030016,0.062414587747899,0.090849985748548967,0.12801421398473536,100
30,34,Uniform,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMax,0.53605597760895629,0.043898359461882808,0.094652176966331339,0.060401453554248974,0.091536889137561903,0.1364961668963027,100
5,4,Uniform,ThompsonSampling,DynamicGreedy,1000,HardMax,0.097249100359856039,0.043063262085564789,0.05052461342160066,0.047502840731139112,0.075119721762083105,0.070053335752766746,10
2,3,Uniform,ThompsonSampling,DynamicGreedy,3000,HardMax,0.32570971611355459,0.030413094577093361,0.063238860948038225,0.043251168860107755,0.071570372830572229,0.060950407963230743,10
2,1,Uniform,ThompsonSampling,DynamicGreedy,5000,HardMax,0.56914514194322274,0.020725620181879661,0.056410275615864612,0.04213863698944055,0.071285164099379655,0.054031581872927496,10
16,29,Uniform,ThompsonSampling,DynamicGreedy,1000,HardMax,0.11406797281087565,0.042115367758369757,0.058927068156175974,0.059732163833561364,0.086668021983955276,0.09659057703295823,25
11,25,Uniform,ThompsonSampling,DynamicGreedy,3000,HardMax,0.33048220711715309,0.034013684402871308,0.064398671191980894,0.052414220109828318,0.079861845740996501,0.084117096209076064,25
10,24,Uniform,ThompsonSampling,DynamicGreedy,5000,HardMax,0.56182007197121142,0.025237174144779946,0.052187706745702368,0.050703258205469108,0.079282661739507529,0.074082434330624822,25
42,28,Uniform,ThompsonSampling,DynamicGreedy,1000,HardMax,0.10213674530187923,0.039940920755291438,0.075295028514569248,0.065605920670982962,0.10514792147833311,0.12610141452163592,100
40,27,Uniform,ThompsonSampling,DynamicGreedy,3000,HardMax,0.31272770891643342,0.032820817581869478,0.07659563099168705,0.067262298665087053,0.10692938288388386,0.12855940870314658,100
40,26,Uniform,ThompsonSampling,DynamicGreedy,5000,HardMax,0.5260055977608955,0.030023866549884773,0.076937445288745229,0.067175441189147783,0.10644415284088485,0.12717747130484328,100
1,7,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMax,0.098242303078768481,0.047702068488360505,0.08038209327157804,0.040178040530260674,0.055021745031897745,0.069641649885347934,10
1,3,Uniform,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMax,0.28687085165933629,0.042869162929230722,0.078939859460948544,0.02953282855430155,0.04879585846653061,0.059452420169263276,10
1,3,Uniform,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMax,0.46541863254698118,0.041565566838571752,0.078603644775299283,0.023944287540069251,0.040680162099656782,0.055169068642438923,10
20,16,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMax,0.09540023990403837,0.058409688364727853,0.089035952293718218,0.053364996681085929,0.090272678532119233,0.10168286206603794,25
17,14,Uniform,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMax,0.28056297481007603,0.0562291547778122,0.088739908519283164,0.047540127507319792,0.09258937085849353,0.1006305433782694,25
